,iter,ntrans,curvature,ediff,ediffmax
97,921.0,130.0,-2.002,2.018,11.925
98,922.0,130.0,-2.004,2.018,11.925
99,979.0,140.0,-1.512,1.282,11.925
100,980.0,140.0,-1.512,1.261,11.925
101,981.0,140.0,-1.512,1.215,11.925
102,982.0,140.0,-1.463,1.216,11.925
103,983.0,140.0,-1.463,1.216,11.925
104,984.0,140.0,-1.465,1.216,11.925
105,985.0,140.0,-1.465,1.216,11.925
106,986.0,140.0,-1.466,1.216,11.925
107,1059.0,150.0,-1.608,0.769,11.925
108,1060.0,150.0,-1.608,0.759,11.925
109,1061.0,150.0,-1.608,0.736,11.925
110,1062.0,150.0,-1.716,0.736,11.925
111,1063.0,150.0,-1.716,0.736,11.925
112,1064.0,150.0,-1.719,0.736,11.925
113,1065.0,150.0,-1.719,0.736,11.925
114,1066.0,150.0,-1.721,0.736,11.925
115,1137.0,160.0,-1.767,0.545,11.925
116,1138.0,160.0,-1.767,0.542,11.925
117,1139.0,160.0,-1.767,0.525,11.925
118,1140.0,160.0,-2.079,0.525,11.925
119,1141.0,160.0,-2.079,0.524,11.925
120,1142.0,160.0,-2.145,0.525,11.925
121,1143.0,160.0,-2.145,0.524,11.925
122,1144.0,160.0,-2.169,0.525,11.925
123,1217.0,170.0,-3.629,0.147,11.925
124,1218.0,170.0,-3.629,0.147,11.925
125,1219.0,170.0,-3.629,0.138,11.925
126,1220.0,170.0,-3.48,0.135,11.925
127,1221.0,170.0,-3.48,0.136,11.925
128,1222.0,170.0,-3.486,0.135,11.925
129,1223.0,170.0,-3.486,0.136,11.925
130,1224.0,170.0,-3.486,0.135,11.925
131,1285.0,180.0,-2.919,0.092,11.925
132,1286.0,180.0,-2.919,0.092,11.925
133,1287.0,180.0,-2.919,0.092,11.925
134,1288.0,180.0,-2.914,0.092,11.925
135,1322.0,190.0,-2.912,0.092,11.925
136,1323.0,190.0,-2.912,0.093,11.925
137,1324.0,190.0,-2.912,0.092,11.925
138,1325.0,190.0,-2.912,0.092,11.925
